data_source_name,field_name,field_type,mainframe_data_type,generic_data_type,level,data_length,business_definition,logical_group,display_format,display_length,decimal_positions,signed_indicator,usage_clause,occurs_min,occurs_max,occurs_depending,redefines_field,root_record,field_position,synchronized,justified,blank_when_zero,value_clause,condition_values,condition_ranges,is_inline
COPAUS0C,WS-CUST-MASTER-READ-FLG,FIELD,X(1),ALPHANUMERIC,5,1,Customer master file read flag,WS-SWITCHES,X,1,0,NO,DISPLAY,,,,,WS-SWITCHES,3,NO,,NO,,,,YES
COPAUS0C,FOUND-CUST-IN-MSTR,CONDITION,N/A,DISPLAY,88,0,Condition: customer found in master file (VALUE 'Y'),WS-CUST-MASTER-READ-FLG,N/A,0,0,NO,DISPLAY,,,,,WS-SWITCHES,3,NO,,NO,,'Y',,YES
COPAUS0C,NFOUND-CUST-IN-MSTR,CONDITION,N/A,DISPLAY,88,0,Condition: customer not found in master file (VALUE 'N'),WS-CUST-MASTER-READ-FLG,N/A,0,0,NO,DISPLAY,,,,,WS-SWITCHES,3,NO,,NO,,'N',,YES
COPAUS0C,WS-PAUT-SMRY-SEG-FLG,FIELD,X(1),ALPHANUMERIC,5,1,Pending authorization summary segment flag,WS-SWITCHES,X,1,0,NO,DISPLAY,,,,,WS-SWITCHES,4,NO,,NO,,,,YES
COPAUS0C,FOUND-PAUT-SMRY-SEG,CONDITION,N/A,DISPLAY,88,0,Condition: pending authorization summary segment found (VALUE 'Y'),WS-PAUT-SMRY-SEG-FLG,N/A,0,0,NO,DISPLAY,,,,,WS-SWITCHES,4,NO,,NO,,'Y',,YES
COPAUS0C,NFOUND-PAUT-SMRY-SEG,CONDITION,N/A,DISPLAY,88,0,Condition: pending authorization summary segment not found (VALUE 'N'),WS-PAUT-SMRY-SEG-FLG,N/A,0,0,NO,DISPLAY,,,,,WS-SWITCHES,4,NO,,NO,,'N',,YES
COPAUS0C,WS-ERR-FLG,FIELD,X(1),ALPHANUMERIC,5,1,Error flag indicator (VALUE 'N'),WS-SWITCHES,X,1,0,NO,DISPLAY,,,,,WS-SWITCHES,5,NO,,NO,'N',,,YES
COPAUS0C,ERR-FLG-ON,CONDITION,N/A,DISPLAY,88,0,Condition: error flag is on (VALUE 'Y'),WS-ERR-FLG,N/A,0,0,NO,DISPLAY,,,,,WS-SWITCHES,5,NO,,NO,,'Y',,YES
COPAUS0C,ERR-FLG-OFF,CONDITION,N/A,DISPLAY,88,0,Condition: error flag is off (VALUE 'N'),WS-ERR-FLG,N/A,0,0,NO,DISPLAY,,,,,WS-SWITCHES,5,NO,,NO,,'N',,YES
COPAUS0C,WS-AUTHS-EOF,FIELD,X(1),ALPHANUMERIC,5,1,Authorizations end-of-file flag (VALUE 'N'),WS-SWITCHES,X,1,0,NO,DISPLAY,,,,,WS-SWITCHES,6,NO,,NO,'N',,,YES
COPAUS0C,AUTHS-EOF,CONDITION,N/A,DISPLAY,88,0,Condition: end of authorizations reached (VALUE 'Y'),WS-AUTHS-EOF,N/A,0,0,NO,DISPLAY,,,,,WS-SWITCHES,6,NO,,NO,,'Y',,YES
COPAUS0C,AUTHS-NOT-EOF,CONDITION,N/A,DISPLAY,88,0,Condition: more authorizations available (VALUE 'N'),WS-AUTHS-EOF,N/A,0,0,NO,DISPLAY,,,,,WS-SWITCHES,6,NO,,NO,,'N',,YES
COPAUS0C,WS-SEND-ERASE-FLG,FIELD,X(1),ALPHANUMERIC,5,1,Send erase flag for screen display (VALUE 'Y'),WS-SWITCHES,X,1,0,NO,DISPLAY,,,,,WS-SWITCHES,7,NO,,NO,'Y',,,YES
COPAUS0C,SEND-ERASE-YES,CONDITION,N/A,DISPLAY,88,0,Condition: send erase command to screen (VALUE 'Y'),WS-SEND-ERASE-FLG,N/A,0,0,NO,DISPLAY,,,,,WS-SWITCHES,7,NO,,NO,,'Y',,YES
COPAUS0C,SEND-ERASE-NO,CONDITION,N/A,DISPLAY,88,0,Condition: do not send erase command to screen (VALUE 'N'),WS-SEND-ERASE-FLG,N/A,0,0,NO,DISPLAY,,,,,WS-SWITCHES,7,NO,,NO,,'N',,YES
COPAUS0C,CDEMO-CPVS-INFO,GROUP,N/A,GROUP,5,220,CPVS demo information group,WS-SWITCHES,N/A,0,0,NO,DISPLAY,,,,,WS-SWITCHES,8,NO,,NO,,,,YES
COPAUS0C,CDEMO-CPVS-PAU-SEL-FLG,FIELD,X(01),ALPHANUMERIC,10,1,Pending authorization unit selection flag,CDEMO-CPVS-INFO,X,1,0,NO,DISPLAY,,,,,WS-SWITCHES,8,NO,,NO,,,,YES
COPAUS0C,CDEMO-CPVS-PAU-SELECTED,FIELD,X(08),ALPHANUMERIC,10,8,Selected pending authorization unit identifier,CDEMO-CPVS-INFO,X(8),8,0,NO,DISPLAY,,,,,WS-SWITCHES,9,NO,,NO,,,,YES
COPAUS0C,CDEMO-CPVS-PAUKEY-PREV-PG,FIELD,X(08),ALPHANUMERIC,10,8,Previous page pending authorization unit keys (OCCURS 20),CDEMO-CPVS-INFO,X(8),8,0,NO,DISPLAY,20,20,,,WS-SWITCHES,17,NO,,NO,,,,YES
COPAUS0C,CDEMO-CPVS-PAUKEY-LAST,FIELD,X(08),ALPHANUMERIC,10,8,Last pending authorization unit key,CDEMO-CPVS-INFO,X(8),8,0,NO,DISPLAY,,,,,WS-SWITCHES,177,NO,,NO,,,,YES
COPAUS0C,CDEMO-CPVS-PAGE-NUM,FIELD,S9(04) COMP,BINARY,10,2,Current page number (USAGE COMP),CDEMO-CPVS-INFO,'+/-9999,5,0,YES,COMP,,,,,WS-SWITCHES,185,NO,,NO,,,,YES
COPAUS0C,CDEMO-CPVS-NEXT-PAGE-FLG,FIELD,X(01),ALPHANUMERIC,10,1,Next page available flag (VALUE 'N'),CDEMO-CPVS-INFO,X,1,0,NO,DISPLAY,,,,,WS-SWITCHES,187,NO,,NO,'N',,,YES
COPAUS0C,NEXT-PAGE-YES,CONDITION,N/A,DISPLAY,88,0,Condition: next page is available (VALUE 'Y'),CDEMO-CPVS-NEXT-PAGE-FLG,N/A,0,0,NO,DISPLAY,,,,,WS-SWITCHES,187,NO,,NO,,'Y',,YES
COPAUS0C,NEXT-PAGE-NO,CONDITION,N/A,DISPLAY,88,0,Condition: next page is not available (VALUE 'N'),CDEMO-CPVS-NEXT-PAGE-FLG,N/A,0,0,NO,DISPLAY,,,,,WS-SWITCHES,187,NO,,NO,,'N',,YES
COPAUS0C,CDEMO-CPVS-AUTH-KEYS,FIELD,X(08),ALPHANUMERIC,10,8,Authorization keys array (OCCURS 5),CDEMO-CPVS-INFO,X(8),8,0,NO,DISPLAY,5,5,,,WS-SWITCHES,188,NO,,NO,,,,YES
COPAUS0C,PENDING-AUTH-SUMMARY,RECORD,N/A,GROUP,1,0,Pending authorization summary record,PENDING-AUTH-SUMMARY,N/A,0,0,NO,DISPLAY,,,,,PENDING-AUTH-SUMMARY,1,NO,,NO,,,,YES
COPAUS0C,PENDING-AUTH-DETAILS,RECORD,N/A,GROUP,1,0,Pending authorization details record,PENDING-AUTH-DETAILS,N/A,0,0,NO,DISPLAY,,,,,PENDING-AUTH-DETAILS,1,NO,,NO,,,,YES
COPAUS0C,DFHCOMMAREA,RECORD,N/A,GROUP,1,32767,CICS communication area,DFHCOMMAREA,N/A,0,0,NO,DISPLAY,,,,,DFHCOMMAREA,1,NO,,NO,,,,YES
COPAUS0C,LK-COMMAREA,FIELD,X(01),ALPHANUMERIC,5,1,Communication area data buffer (OCCURS 32767),DFHCOMMAREA,X,1,0,NO,DISPLAY,1,32767,,,DFHCOMMAREA,1,NO,,NO,,,,YES
COPAUS1C,WS-VARIABLES,RECORD,N/A,GROUP,1,166,Working storage variables group,WS-VARIABLES,N/A,0,0,NO,DISPLAY,,,,,WS-VARIABLES,1,NO,,NO,,,,YES
COPAUS1C,WS-PGM-AUTH-DTL,FIELD,X(08),ALPHANUMERIC,5,8,Program authorization detail module name (VALUE 'COPAUS1C'),WS-VARIABLES,X(8),8,0,NO,DISPLAY,,,,,WS-VARIABLES,1,NO,,NO,'COPAUS1C',,,YES
COPAUS1C,WS-PGM-AUTH-SMRY,FIELD,X(08),ALPHANUMERIC,5,8,Program authorization summary module name (VALUE 'COPAUS0C'),WS-VARIABLES,X(8),8,0,NO,DISPLAY,,,,,WS-VARIABLES,9,NO,,NO,'COPAUS0C',,,YES
COPAUS1C,WS-PGM-AUTH-FRAUD,FIELD,X(08),ALPHANUMERIC,5,8,Program authorization fraud module name (VALUE 'COPAUS2C'),WS-VARIABLES,X(8),8,0,NO,DISPLAY,,,,,WS-VARIABLES,17,NO,,NO,'COPAUS2C',,,YES
COPAUS1C,WS-CICS-TRANID,FIELD,X(04),ALPHANUMERIC,5,4,CICS transaction identifier (VALUE 'CPVD'),WS-VARIABLES,X(4),4,0,NO,DISPLAY,,,,,WS-VARIABLES,25,NO,,NO,'CPVD',,,YES
COPAUS1C,WS-MESSAGE,FIELD,X(80),ALPHANUMERIC,5,80,Message text buffer 80 characters (VALUE SPACES),WS-VARIABLES,X(80),80,0,NO,DISPLAY,,,,,WS-VARIABLES,29,NO,,NO,SPACES,,,YES
COPAUS1C,WS-ERR-FLG,FIELD,X(01),ALPHANUMERIC,5,1,Error flag indicator (VALUE 'N'),WS-VARIABLES,X,1,0,NO,DISPLAY,,,,,WS-VARIABLES,109,NO,,NO,'N',,,YES
COPAUS1C,ERR-FLG-ON,CONDITION,N/A,DISPLAY,88,0,Condition: error flag is on (VALUE 'Y'),WS-ERR-FLG,N/A,0,0,NO,DISPLAY,,,,,WS-VARIABLES,109,NO,,NO,,'Y',,YES
COPAUS1C,ERR-FLG-OFF,CONDITION,N/A,DISPLAY,88,0,Condition: error flag is off (VALUE 'N'),WS-ERR-FLG,N/A,0,0,NO,DISPLAY,,,,,WS-VARIABLES,109,NO,,NO,,'N',,YES
COPAUS1C,WS-AUTHS-EOF,FIELD,X(01),ALPHANUMERIC,5,1,Authorization records end-of-file flag (VALUE 'N'),WS-VARIABLES,X,1,0,NO,DISPLAY,,,,,WS-VARIABLES,110,NO,,NO,'N',,,YES
COPAUS1C,AUTHS-EOF,CONDITION,N/A,DISPLAY,88,0,Condition: authorization records at end-of-file (VALUE 'Y'),WS-AUTHS-EOF,N/A,0,0,NO,DISPLAY,,,,,WS-VARIABLES,110,NO,,NO,,'Y',,YES
COPAUS1C,AUTHS-NOT-EOF,CONDITION,N/A,DISPLAY,88,0,Condition: authorization records not at end-of-file (VALUE 'N'),WS-AUTHS-EOF,N/A,0,0,NO,DISPLAY,,,,,WS-VARIABLES,110,NO,,NO,,'N',,YES
COPAUS1C,WS-SEND-ERASE-FLG,FIELD,X(01),ALPHANUMERIC,5,1,Screen erase flag for CICS send operation (VALUE 'Y'),WS-VARIABLES,X,1,0,NO,DISPLAY,,,,,WS-VARIABLES,111,NO,,NO,'Y',,,YES
COPAUS1C,SEND-ERASE-YES,CONDITION,N/A,DISPLAY,88,0,Condition: send with erase screen (VALUE 'Y'),WS-SEND-ERASE-FLG,N/A,0,0,NO,DISPLAY,,,,,WS-VARIABLES,111,NO,,NO,,'Y',,YES
COPAUS1C,SEND-ERASE-NO,CONDITION,N/A,DISPLAY,88,0,Condition: send without erase screen (VALUE 'N'),WS-SEND-ERASE-FLG,N/A,0,0,NO,DISPLAY,,,,,WS-VARIABLES,111,NO,,NO,,'N',,YES
COPAUS1C,WS-RESP-CD,FIELD,S9(09) COMP,BINARY,5,4,CICS response code signed 9 digits (USAGE COMP),WS-VARIABLES,'+/-999999999,10,0,YES,COMP,,,,,WS-VARIABLES,112,NO,,NO,ZEROS,,,YES
COPAUS1C,WS-REAS-CD,FIELD,S9(09) COMP,BINARY,5,4,CICS reason code signed 9 digits (USAGE COMP),WS-VARIABLES,'+/-999999999,10,0,YES,COMP,,,,,WS-VARIABLES,116,NO,,NO,ZEROS,,,YES
COPAUS1C,WS-ACCT-ID,FIELD,9(11),NUMERIC,5,11,Account identifier 11 digits numeric,WS-VARIABLES,99999999999,11,0,NO,DISPLAY,,,,,WS-VARIABLES,120,NO,,NO,,,,YES
COPAUS1C,WS-AUTH-KEY,FIELD,X(08),ALPHANUMERIC,5,8,Authorization key 8 characters,WS-VARIABLES,X(8),8,0,NO,DISPLAY,,,,,WS-VARIABLES,131,NO,,NO,,,,YES
COPAUS1C,WS-AUTH-AMT,FIELD,'-ZZZZZZZ9.99,DECIMAL,5,12,Authorization amount with sign and decimal places (PIC -ZZZZZZZ9.99),WS-VARIABLES,'-ZZZZZZZ9.99,12,2,YES,DISPLAY,,,,,WS-VARIABLES,139,NO,,NO,,,,YES
COPAUS1C,WS-AUTH-DATE,FIELD,X(08),ALPHANUMERIC,5,8,Authorization date in MM/DD/YY format (VALUE '00/00/00'),WS-VARIABLES,X(8),8,0,NO,DISPLAY,,,,,WS-VARIABLES,151,NO,,NO,'00/00/00',,,YES
COPAUS1C,WS-AUTH-TIME,FIELD,X(08),ALPHANUMERIC,5,8,Authorization time in HH:MM:SS format (VALUE '00:00:00'),WS-VARIABLES,X(8),8,0,NO,DISPLAY,,,,,WS-VARIABLES,159,NO,,NO,'00:00:00',,,YES
COPAUS1C,WS-TABLES,RECORD,N/A,GROUP,1,200,Working storage tables group,WS-TABLES,N/A,0,0,NO,DISPLAY,,,,,WS-TABLES,1,NO,,NO,,,,YES
COPAUS1C,WS-DECLINE-REASON-TABLE,GROUP,N/A,GROUP,5,0,Decline reason table container group,WS-TABLES,N/A,0,0,NO,DISPLAY,,,,,WS-TABLES,1,NO,,NO,,,,YES
COPAUS1C,WS-DECLINE-REASON-TAB,GROUP,N/A,GROUP,5,20,Decline reason table array (OCCURS 10),WS-TABLES,N/A,0,0,NO,DISPLAY,10,10,,WS-DECLINE-REASON-TABLE,WS-TABLES,1,NO,,NO,,,,YES
COPAUS1C,DECL-CODE,FIELD,X(4),ALPHANUMERIC,10,4,Decline reason code 4 characters,WS-DECLINE-REASON-TAB,X(4),4,0,NO,DISPLAY,,,,,WS-TABLES,1,NO,,NO,,,,YES
COPAUS1C,DECL-DESC,FIELD,X(16),ALPHANUMERIC,10,16,Decline reason description 16 characters,WS-DECLINE-REASON-TAB,X(16),16,0,NO,DISPLAY,,,,,WS-TABLES,5,NO,,NO,,,,YES
COPAUS1C,WS-IMS-VARIABLES,RECORD,N/A,GROUP,1,13,IMS database interface variables group,WS-IMS-VARIABLES,N/A,0,0,NO,DISPLAY,,,,,WS-IMS-VARIABLES,1,NO,,NO,,,,YES
COPAUS1C,PSB-NAME,FIELD,X(8),ALPHANUMERIC,5,8,IMS program specification block name (VALUE 'PSBPAUTB'),WS-IMS-VARIABLES,X(8),8,0,NO,DISPLAY,,,,,WS-IMS-VARIABLES,1,NO,,NO,'PSBPAUTB',,,YES
COPAUS1C,PCB-OFFSET,GROUP,N/A,GROUP,5,2,PCB offset container group,WS-IMS-VARIABLES,N/A,0,0,NO,DISPLAY,,,,,WS-IMS-VARIABLES,9,NO,,NO,,,,YES
COPAUS1C,PAUT-PCB-NUM,FIELD,S9(4) COMP,BINARY,10,2,PAU PCB number signed 4 digits (USAGE COMP) (VALUE +1),PCB-OFFSET,'+/-9999,5,0,YES,COMP,,,,,WS-IMS-VARIABLES,9,NO,,NO,'+1,,,YES
COPAUS1C,IMS-RETURN-CODE,FIELD,X(02),ALPHANUMERIC,5,2,IMS database return code 2 characters,WS-IMS-VARIABLES,X(2),2,0,NO,DISPLAY,,,,,WS-IMS-VARIABLES,11,NO,,NO,,,,YES
COPAUS1C,STATUS-OK,CONDITION,N/A,DISPLAY,88,0,"Condition: IMS operation successful (VALUE '  ', 'FW')",IMS-RETURN-CODE,N/A,0,0,NO,DISPLAY,,,,,WS-IMS-VARIABLES,11,NO,,NO,,"'  ', 'FW'",,YES
COPAUS1C,SEGMENT-NOT-FOUND,CONDITION,N/A,DISPLAY,88,0,Condition: IMS segment not found (VALUE 'GE'),IMS-RETURN-CODE,N/A,0,0,NO,DISPLAY,,,,,WS-IMS-VARIABLES,11,NO,,NO,,'GE',,YES
COPAUS1C,DUPLICATE-SEGMENT-FOUND,CONDITION,N/A,DISPLAY,88,0,Condition: IMS duplicate segment found (VALUE 'II'),IMS-RETURN-CODE,N/A,0,0,NO,DISPLAY,,,,,WS-IMS-VARIABLES,11,NO,,NO,,'II',,YES
COPAUS1C,WRONG-PARENTAGE,CONDITION,N/A,DISPLAY,88,0,Condition: IMS wrong parentage error (VALUE 'GP'),IMS-RETURN-CODE,N/A,0,0,NO,DISPLAY,,,,,WS-IMS-VARIABLES,11,NO,,NO,,'GP',,YES
COPAUS1C,END-OF-DB,CONDITION,N/A,DISPLAY,88,0,Condition: IMS end of database (VALUE 'GB'),IMS-RETURN-CODE,N/A,0,0,NO,DISPLAY,,,,,WS-IMS-VARIABLES,11,NO,,NO,,'GB',,YES
COPAUS1C,DATABASE-UNAVAILABLE,CONDITION,N/A,DISPLAY,88,0,Condition: IMS database unavailable (VALUE 'BA'),IMS-RETURN-CODE,N/A,0,0,NO,DISPLAY,,,,,WS-IMS-VARIABLES,11,NO,,NO,,'BA',,YES
COPAUS1C,PSB-SCHEDULED-MORE-THAN-ONCE,CONDITION,N/A,DISPLAY,88,0,Condition: IMS PSB scheduled more than once (VALUE 'TC'),IMS-RETURN-CODE,N/A,0,0,NO,DISPLAY,,,,,WS-IMS-VARIABLES,11,NO,,NO,,'TC',,YES
COPAUS1C,COULD-NOT-SCHEDULE-PSB,CONDITION,N/A,DISPLAY,88,0,Condition: IMS could not schedule PSB (VALUE 'TE'),IMS-RETURN-CODE,N/A,0,0,NO,DISPLAY,,,,,WS-IMS-VARIABLES,11,NO,,NO,,'TE',,YES
COPAUS1C,RETRY-CONDITION,CONDITION,N/A,DISPLAY,88,0,"Condition: IMS retry condition (VALUE 'BA', 'FH', 'TE')",IMS-RETURN-CODE,N/A,0,0,NO,DISPLAY,,,,,WS-IMS-VARIABLES,11,NO,,NO,,"'BA', 'FH', 'TE'",,YES
COPAUS1C,WS-IMS-PSB-SCHD-FLG,FIELD,X(1),ALPHANUMERIC,5,1,IMS PSB schedule flag,WS-IMS-VARIABLES,X,1,0,NO,DISPLAY,,,,,WS-IMS-VARIABLES,13,NO,,NO,,,,YES
COPAUS1C,IMS-PSB-SCHD,CONDITION,N/A,DISPLAY,88,0,Condition: IMS PSB is scheduled (VALUE 'Y'),WS-IMS-PSB-SCHD-FLG,N/A,0,0,NO,DISPLAY,,,,,WS-IMS-VARIABLES,13,NO,,NO,,'Y',,YES
COPAUS1C,IMS-PSB-NOT-SCHD,CONDITION,N/A,DISPLAY,88,0,Condition: IMS PSB is not scheduled (VALUE 'N'),WS-IMS-PSB-SCHD-FLG,N/A,0,0,NO,DISPLAY,,,,,WS-IMS-VARIABLES,13,NO,,NO,,'N',,YES
COPAUS1C,WS-FRAUD-DATA,RECORD,N/A,GROUP,1,592,Fraud data processing group,WS-FRAUD-DATA,N/A,0,0,NO,DISPLAY,,,,,WS-FRAUD-DATA,1,NO,,NO,,,,YES
COPAUS1C,WS-FRD-ACCT-ID,FIELD,9(11),NUMERIC,2,11,Fraud account identifier 11 digits numeric,WS-FRAUD-DATA,99999999999,11,0,NO,DISPLAY,,,,,WS-FRAUD-DATA,1,NO,,NO,,,,YES
COPAUS1C,WS-FRD-CUST-ID,FIELD,9(9),NUMERIC,2,9,Fraud customer identifier 9 digits numeric,WS-FRAUD-DATA,999999999,9,0,NO,DISPLAY,,,,,WS-FRAUD-DATA,12,NO,,NO,,,,YES
COPAUS1C,WS-FRAUD-AUTH-RECORD,FIELD,X(200),ALPHANUMERIC,2,200,Fraud authorization record 200 characters,WS-FRAUD-DATA,X(200),200,0,NO,DISPLAY,,,,,WS-FRAUD-DATA,21,NO,,NO,,,,YES
COPAUS1C,WS-FRAUD-STATUS-RECORD,GROUP,N/A,GROUP,2,372,Fraud status record group,WS-FRAUD-DATA,N/A,0,0,NO,DISPLAY,,,,,WS-FRAUD-DATA,221,NO,,NO,,,,YES
COPAUS1C,WS-FRD-ACTION,FIELD,X(01),ALPHANUMERIC,5,1,Fraud action code 1 character,WS-FRAUD-STATUS-RECORD,X,1,0,NO,DISPLAY,,,,,WS-FRAUD-DATA,221,NO,,NO,,,,YES
COPAUS1C,WS-REPORT-FRAUD,CONDITION,N/A,DISPLAY,88,0,Condition: report fraud action (VALUE 'F'),WS-FRD-ACTION,N/A,0,0,NO,DISPLAY,,,,,WS-FRAUD-DATA,221,NO,,NO,,'F',,YES
COPAUS1C,WS-REMOVE-FRAUD,CONDITION,N/A,DISPLAY,88,0,Condition: remove fraud action (VALUE 'R'),WS-FRD-ACTION,N/A,0,0,NO,DISPLAY,,,,,WS-FRAUD-DATA,221,NO,,NO,,'R',,YES
COPAUS1C,WS-FRD-UPDATE-STATUS,FIELD,X(01),ALPHANUMERIC,5,1,Fraud update status code 1 character,WS-FRAUD-STATUS-RECORD,X,1,0,NO,DISPLAY,,,,,WS-FRAUD-DATA,222,NO,,NO,,,,YES
COPAUS1C,WS-FRD-UPDT-SUCCESS,CONDITION,N/A,DISPLAY,88,0,Condition: fraud update successful (VALUE 'S'),WS-FRD-UPDATE-STATUS,N/A,0,0,NO,DISPLAY,,,,,WS-FRAUD-DATA,222,NO,,NO,,'S',,YES
COPAUS1C,WS-FRD-UPDT-FAILED,CONDITION,N/A,DISPLAY,88,0,Condition: fraud update failed (VALUE 'F'),WS-FRD-UPDATE-STATUS,N/A,0,0,NO,DISPLAY,,,,,WS-FRAUD-DATA,222,NO,,NO,,'F',,YES
COPAUS1C,WS-FRD-ACT-MSG,FIELD,X(50),ALPHANUMERIC,5,50,Fraud action message 50 characters,WS-FRAUD-STATUS-RECORD,X(50),50,0,NO,DISPLAY,,,,,WS-FRAUD-DATA,223,NO,,NO,,,,YES
COPAUS1C,CDEMO-CPVD-INFO,GROUP,N/A,GROUP,5,320,CPVD demo information group,WS-FRAUD-STATUS-RECORD,N/A,0,0,NO,DISPLAY,,,,,WS-FRAUD-DATA,273,NO,,NO,,,,YES
COPAUS1C,CDEMO-CPVD-PAU-SEL-FLG,FIELD,X(01),ALPHANUMERIC,10,1,CPVD PAU selection flag 1 character,CDEMO-CPVD-INFO,X,1,0,NO,DISPLAY,,,,,WS-FRAUD-DATA,273,NO,,NO,,,,YES
COPAUS1C,CDEMO-CPVD-PAU-SELECTED,FIELD,X(08),ALPHANUMERIC,10,8,CPVD PAU selected value 8 characters,CDEMO-CPVD-INFO,X(8),8,0,NO,DISPLAY,,,,,WS-FRAUD-DATA,274,NO,,NO,,,,YES
COPAUS1C,CDEMO-CPVD-PAUKEY-PREV-PG,FIELD,X(08),ALPHANUMERIC,10,8,CPVD PAU key previous page array 8 characters (OCCURS 20),CDEMO-CPVD-INFO,X(8),8,0,NO,DISPLAY,20,20,,,WS-FRAUD-DATA,282,NO,,NO,,,,YES
COPAUS1C,CDEMO-CPVD-PAUKEY-LAST,FIELD,X(08),ALPHANUMERIC,10,8,CPVD PAU key last value 8 characters,CDEMO-CPVD-INFO,X(8),8,0,NO,DISPLAY,,,,,WS-FRAUD-DATA,442,NO,,NO,,,,YES
COPAUS1C,CDEMO-CPVD-PAGE-NUM,FIELD,S9(04) COMP,BINARY,10,2,CPVD page number signed 4 digits (USAGE COMP),CDEMO-CPVD-INFO,'+/-9999,5,0,YES,COMP,,,,,WS-FRAUD-DATA,450,NO,,NO,,,,YES
COPAUS1C,CDEMO-CPVD-NEXT-PAGE-FLG,FIELD,X(01),ALPHANUMERIC,10,1,CPVD next page flag (VALUE 'N'),CDEMO-CPVD-INFO,X,1,0,NO,DISPLAY,,,,,WS-FRAUD-DATA,452,NO,,NO,'N',,,YES
COPAUS1C,NEXT-PAGE-YES,CONDITION,N/A,DISPLAY,88,0,Condition: next page exists (VALUE 'Y'),CDEMO-CPVD-NEXT-PAGE-FLG,N/A,0,0,NO,DISPLAY,,,,,WS-FRAUD-DATA,452,NO,,NO,,'Y',,YES
COPAUS1C,NEXT-PAGE-NO,CONDITION,N/A,DISPLAY,88,0,Condition: next page does not exist (VALUE 'N'),CDEMO-CPVD-NEXT-PAGE-FLG,N/A,0,0,NO,DISPLAY,,,,,WS-FRAUD-DATA,452,NO,,NO,,'N',,YES
COPAUS1C,CDEMO-CPVD-AUTH-KEYS,FIELD,X(08),ALPHANUMERIC,10,8,CPVD authorization keys array 8 characters (OCCURS 5),CDEMO-CPVD-INFO,X(8),8,0,NO,DISPLAY,5,5,,,WS-FRAUD-DATA,453,NO,,NO,,,,YES
COPAUS1C,CDEMO-CPVD-FRAUD-DATA,FIELD,X(100),ALPHANUMERIC,10,100,CPVD fraud data 100 characters,CDEMO-CPVD-INFO,X(100),100,0,NO,DISPLAY,,,,,WS-FRAUD-DATA,493,NO,,NO,,,,YES
COPAUS1C,PENDING-AUTH-SUMMARY,RECORD,N/A,GROUP,1,0,Pending authorization summary record,PENDING-AUTH-SUMMARY,N/A,0,0,NO,DISPLAY,,,,,PENDING-AUTH-SUMMARY,1,NO,,NO,,,,YES
COPAUS1C,PENDING-AUTH-DETAILS,RECORD,N/A,GROUP,1,0,Pending authorization details record,PENDING-AUTH-DETAILS,N/A,0,0,NO,DISPLAY,,,,,PENDING-AUTH-DETAILS,1,NO,,NO,,,,YES
COPAUS1C,DFHCOMMAREA,RECORD,N/A,GROUP,1,32767,CICS communication area,DFHCOMMAREA,N/A,0,0,NO,DISPLAY,,,,,DFHCOMMAREA,1,NO,,NO,,,,YES
COPAUS1C,LK-COMMAREA,FIELD,X(01),ALPHANUMERIC,5,1,CICS communication area data buffer 32767 characters (OCCURS 32767),DFHCOMMAREA,X,1,0,NO,DISPLAY,1,32767,,,DFHCOMMAREA,1,NO,,NO,,,,YES
DBUNLDGS,OPFIL1-REC,FIELD,X(100),ALPHANUMERIC,1,100,Input file record buffer (100 bytes),OPFIL1-REC,X(100),100,0,NO,DISPLAY,,,,,OPFIL1-REC,1,NO,,NO,,,,YES
DBUNLDGS,OPFIL2-REC,RECORD,N/A,GROUP,1,206,Output file record group containing root segment key and child segment data,OPFIL2-REC,N/A,0,0,NO,DISPLAY,,,,,OPFIL2-REC,1,NO,,NO,,,,YES
DBUNLDGS,ROOT-SEG-KEY,FIELD,S9(11) COMP-3,PACKED,5,6,Root segment key identifier (11-digit signed packed decimal) (USAGE COMP-3),OPFIL2-REC,'+/-99999999999,12,0,YES,COMP-3,,,,,OPFIL2-REC,1,NO,,NO,,,,YES
DBUNLDGS,CHILD-SEG-REC,FIELD,X(200),ALPHANUMERIC,5,200,Child segment record buffer (200 bytes),OPFIL2-REC,X(200),200,0,NO,DISPLAY,,,,,OPFIL2-REC,7,NO,,NO,,,,YES
DBUNLDGS,WS-VARIABLES,RECORD,N/A,GROUP,1,98,Working storage variables group for program processing,WS-VARIABLES,N/A,0,0,NO,DISPLAY,,,,,WS-VARIABLES,1,NO,,NO,,,,YES
DBUNLDGS,WS-PGMNAME,FIELD,X(08),ALPHANUMERIC,5,8,Program name identifier (VALUE 'IMSUNLOD'),WS-VARIABLES,X(8),8,0,NO,DISPLAY,,,,,WS-VARIABLES,1,NO,,NO,'IMSUNLOD',,,YES
DBUNLDGS,CURRENT-DATE,FIELD,9(06),NUMERIC,5,6,Current date in YYMMDD format (6-digit numeric),WS-VARIABLES,999999,6,0,NO,DISPLAY,,,,,WS-VARIABLES,9,NO,,NO,,,,YES
DBUNLDGS,CURRENT-YYDDD,FIELD,9(05),NUMERIC,5,5,Current date in YYDDD format (5-digit numeric),WS-VARIABLES,99999,5,0,NO,DISPLAY,,,,,WS-VARIABLES,15,NO,,NO,,,,YES
